main_event_cd,city_nm,main_event_nm,city_cd,pres_nm,faci_daddr,row_num,facil_nm,facil_sn,road_addr,local_nm,faci_zip,local_cd,brno,facil_gbn_nm,res_telno,voucher
76,충남,복싱,44,박봉관,오성빌딩 5층,12206,예산복싱체육관,19378,충청남도 예산군 예산읍 예산로194번길 25,예산군,340806,44810,3119020339,강좌,,True
22,전북,태권도,52,차동희,2층,12207,고창체육관,1,전라북도 고창군 고창읍 중앙로 274,고창군,56432,52790,8329101802,강좌,0635632474,True
3,경북,기타종목,47,김동원,301호,12208,영덕군장애인연합회,1,경상북도 영덕군 영덕읍 경동로 8367,영덕군,36427,47770,5078264501,강좌,0547328866,True
22,대전,태권도,30,김상완,1층 태권슐레(계산동),12209,태권슐레,26772,대전광역시 유성구 학하서로 53,유성구,34208,30200,4599000256,강좌,0428225333,True
22,경기,태권도,41,김기용,옥빛15단지상가동 2층 고려인성 태권도(화정동),12210,고려인성태권도,1,경기도 고양시 덕양구 백양로 34,고양시,10504,41280,1289296788,강좌,0319781198,True
12,경기,수영,41,정동선,시흥시 국민체육센터,12211,시흥도시공사 국민체육센터,4345,경기 시흥시 하중로 226,시흥시,429450,41390,1408200212,강좌,03180840100,True
22,경남,태권도,48,이충환,2층 태권스토리 태권도장,12212,태권스토리 태권도장,22146,경상남도 거창군 거창읍 아림로 60,거창군,50133,48880,5029465925,,,True
22,경북,태권도,47,이남진,경북포항시남구오천읍원리 893-88번지,12213,태권아이인성관,14339,경북 포항시 남구 오천읍 원리,포항시,790903,47110,5069189874,,,True
22,부산,태권도,26,서보천,43-1,12214,태권얍,235,부산동래구사직2동,동래구,607815,26260,6079156017,,,True
22,경남,태권도,48,이미진,2층(주약동),12215,태권월드아카데미도장,1,경상남도 진주시 진주대로 849-10,진주시,52716,48170,2019140976,,,True
22,울산,태권도,31,조영민,2층 (신정동),12216,태권인도장,24582,울산광역시 남구 봉월로59번길 14-1,남구,44651,31140,4779400136,,,True
22,경북,태권도,47,신경수,2942-5번지,12217,태권인체육관,274,경북경주시충효동,경주시,780250,47130,5059043596,,,True
22,세종,태권도,36,권순관,백두산빌딩 5층 KTA 코리아 태권짐(종촌동),12218,태권짐,22511,세종특별자치시  달빛로 41,세종시,30064,36110,1379087237,,,True
22,경기,태권도,41,김동현,3층태권짱(수진동),12219,태권짱,1,경기도 성남시 수정구 제일로 121,성남시,13323,41130,4479101278,,,True
22,인천,태권도,28,길호남,"(서창동), 7층 703호",12220,인하엘리트태권도,3212,인천광역시 남동구 서창남로 77,남동구,21614,28200,1319141356,강좌,0324646234,True
76,경북,복싱,47,윤준규,메가시티상가 4층 401호 포항프라임복싱클럽(두호동),12221,포항프라임복싱클럽,25850,경상북도 포항시 북구 새천년대로1020번길 3,포항시,37710,47110,5069123853,,,True
20,경북,축구,47,김혜인,104동703호(삼도뷰엔빌),12222,포항학천FC,1,경상북도 포항시 북구 흥해읍 도음로877번길 15,포항시,37562,47110,8145900483,,,True
7,서울,댄스,11,송연임,"713동(마곡동, 마곡엠밸리7단지)",12223,폴레이스 폴댄스,1,서울특별시 강서구 마곡서로 133,강서구,7798,11500,7070602095,,,True
3,경기,기타종목,41,김일경,나이스프라자 604호 폴바디핏(새솔동),12224,폴바디핏,1,경기도 화성시 수노을중앙로 126,화성시,18244,41590,2222202124,,,True
23,경기,테니스,41,김재흡,3층(인창동),12225,구리실내테니스장,1,경기도 구리시 동구릉로129번길 49,구리시,11914,41310,7254000478,강좌,,True
22,제주,태권도,50,오현미,,12226,표선체육관,2207,제주 서귀포시 표선면 표선리,서귀포시,699910,50130,6169135772,,,True
22,경기,태권도,41,박민호,(추자동),12227,푸르미르 태권도장,1,경기도 광주시 오포안로 270,광주시,12790,41610,2459101084,,,True
22,경북,태권도,47,최예은,1층 푸르미르태권도,12228,푸르미르태권도,1,경상북도 포항시 남구 동해면 연오로15번길 12-55,포항시,37926,47110,7149700716,,,True
22,경남,태권도,48,조인재,상현빌딩4층(북정동),12229,푸르미르태권도교육관,26132,경상남도 양산시 북정서길 23,양산시,50572,48330,6219161855,,,True
22,경북,태권도,47,이범희,푸르지오 상가 303호(구미원호 푸르지오),12230,푸르지오 태권도장,1,경상북도 구미시 고아읍 들성로 121,구미시,39146,47190,5139002510,,,True
22,경남,태권도,48,이승형,"1차상가 , 4층410호(고현동)",12231,푸른나래태권도,1,경상남도 거제시 중곡로 40,거제시,53246,48310,1489401673,,,True
22,대구,태권도,27,소현섭,"동화골든빌 상가2층 푸른나무태권도(동천동, 동화골든빌)",12232,푸른나무태권도,25278,대구광역시 북구 동천로 156,북구,41421,27230,5049212468,,,True
22,서울,태권도,11,강희준,"4층 401호 (자양동, 자양현대3차 종합상가동)",12233,푸른나무태권도,15642,서울특별시 광진구 뚝섬로56가길 10,광진구,5107,11215,2069363304,,,True
79,서울,필라테스,11,김고운,동명하이텔 B1 노블필라테스 잠실점(잠실동),12234,노블필라테스 잠실점,1,서울특별시 송파구 삼전로 79,송파구,5567,11710,5024606041,강좌,024176667,True
22,경기,태권도,41,이대경,"상가 3층 푸른솔 태권도장(고읍동, TS푸른솔1차아파트)",12235,푸른솔 태권도,1,경기도 양주시 부흥로 2021-7,양주시,11481,41630,1279295409,,,True
22,경남,태권도,48,김진호,10-15 3층 푸른솔한진태권도교육관,12236,푸른솔한진태권도교육관,7604,경남 창원시 마산합포구 대성동1가,창원시,631181,48120,6089173436,,,True
78,경기,요가,41,김혜진,3층 푸른요가(이충동),12237,푸른요가,1,경기도 평택시 정암로54번길 74,평택시,17782,41220,1103422887,,,True
3,경기,기타종목,41,조아라,505호 폴아라 폴댄스(산본동),12238,폴아라 폴댄스,1,경기도 군포시 산본로323번길 13,군포시,15865,41410,3440900295,강좌,0313481881,True
76,전북,복싱,52,황인도,3층 국가대표복싱다이어트클럽(부송동),12239,국가대표복싱다이어트클럽,1,전라북도 익산시 부송로 67,익산시,54561,52140,4039114808,강좌,0638347770,True
78,대구,요가,27,최정희,4층 오필라요가(대명동),12240,오필라요가,1,대구광역시 남구 현충로 100,남구,42420,27200,6457200682,강좌,0536551813,True
21,경북,탁구,47,김언주,"105-1504(장성동, 럭키장성아파트)",12241,포항탁구회관,2,경상북도 포항시 북구 삼흥로32번길 5,포항시,37609,47110,5061709093,강좌,0542535685,True
17,경북,유도,47,장인성,포항시 남구 연일읍 철강로41번길22,12242,포항진성유도관,1,경상북도 포항시 남구 연일읍 철강로41번길 22,포항시,37845,47110,2779401796,강좌,,True
22,경북,태권도,47,김형연,10-25,12243,태권인태권도장,2496,경북 포항시 남구 대도동,포항시,790140,47110,5069172771,강좌,,True
22,전남,태권도,46,김회림,푸른태권도 예절관 (조례동),12244,푸른태권도장,18769,전라남도 순천시 연동남2길 23,순천시,540969,46150,4169068185,,,True
22,충남,태권도,44,전두종,3층,12245,푸른태권도체육관,156,충청남도 홍성군 홍성읍 홍장북로 418,홍성군,32234,44800,3109044094,,,True
22,대구,태권도,27,오명제,"상인우방상가208동 202호 푸른파도 태권도장(상인동, 상인우방타운)",12246,푸른파도 태권도장,1,대구광역시 달서구 상인서로 65,달서구,42810,27290,8369401616,,,True
22,경기,태권도,41,봉인섭,상지빌딩2층 푸른하늘태권도장(율전동),12247,푸른하늘태권도장,23513,경기도 수원시 장안구 상률로12번길 70-13,수원시,16356,41110,1239093031,,,True
75,경기,합기도,41,전병진,2층 푸른합기도MMA(옥길동),12248,푸른합기도MMA,1,경기도 부천시 연동로 166,부천시,14785,41190,5279801160,,,True
22,전북,태권도,52,김종채,백두산빌딩 208호(송천동2가),12249,국가대표태권도 정은도장,1,전라북도 전주시 덕진구 천마산로 73,전주시,54822,52110,2499900104,강좌,0634463333,True
22,대구,태권도,27,박성철,"복현푸르지오상가 401동403호(복현동, 복현푸르지오)",12250,푸름태권도장,24633,대구광역시 북구 동북로 345,북구,41531,27230,5049189811,,,True
22,경북,태권도,47,손중석,화성파크프레지던트 1단지 상가2층 푸름태권도(상모동),12251,푸름태권스쿨,26483,경상북도 구미시 상모로10길 48,구미시,39339,47190,5109034274,,,True
22,경기,태권도,41,김효섭,"상가4동 211,212호(배곧동, 한라비발디캠퍼스2차)",12252,품 태권도장,1,경기도 시흥시 배곧1로 27-16,시흥시,15011,41390,1579700548,,,True
22,전남,태권도,46,남윤해,미종빌딩 2층 품태권도장(중동),12253,품 태권도장,1,전라남도 광양시 광장로 103,광양시,57791,46230,5779001363,,,True
22,강원,태권도,51,김승영,831-8(2층),12254,맹룡체육관,7742,강원 춘천시 후평동,춘천시,200160,51110,2219083967,강좌,0332530512,True
22,충남,태권도,44,조미리,7층 품태권도(성성동),12255,품태권도,1,충청남도 천안시 서북구 성성9로 7,천안시,31078,44130,5359800459,,,True
79,충남,필라테스,44,민혜성,1층 마음바른필라테스,12256,마음바른필라테스,1,충청남도 부여군 부여읍 월함로 12,부여군,33133,44760,4740902046,강좌,,True
22,대전,태권도,30,박병욱,"상가동 201호(석봉동, 금강로하스엘크루)",12257,품태권도(신탄진점),1,대전광역시 대덕구 대덕대로 1587,대덕구,34304,30230,5709300476,강좌,0423313011,True
22,제주,태권도,50,김명주,2층(아라일동),12258,품태권도장,1,제주특별자치도 제주시 인다10길 27,제주시,63247,50110,8539701548,,,True
22,경남,태권도,48,배준성,혜종빌딩 4층 품태권도장,12259,품태권도장,1,경상남도 김해시 진영읍 본산로 23-16,김해시,50858,48250,2059962338,,,True
22,경남,태권도,48,하영주,"709동103~104호 품태권도장(남문동, 남문 호반베르디움)",12260,품태권도장,1,경상남도 창원시 진해구 웅천동로43번길 19,창원시,51618,48120,8969500654,,,True
3,경기,기타종목,41,유명현,2층 204.205.206.207(옥길동),12261,한국파워점핑줄넘기클럽,1,경기도 부천시 양지로 234-10,부천시,14786,41190,2319901228,,,True
3,충남,기타종목,44,김우현 ,계룡대스포츠센터2층,12262,한국파워점핑줄넘기클럽,1,충청남도 계룡시 신도안면 신도안1길 43,계룡시,32801,44250,2859501208,,,True
3,경기,기타종목,41,정의철,"카림애비뉴 2차  1층 상가 101-104호(산척동, 레이크힐 반도유보라 아이비파크 10.2)",12263,한국파워점핑줄넘기클럽,1,경기도 화성시 동탄순환대로10길 88,화성시,18503,41590,4066000333,,,True
3,경기,기타종목,41,호영진,4층 한국파워점핑줄넘기클럽(신봉동),12264,한국파워점핑줄넘기클럽,1,경기도 용인시 수지구 신봉1로 175,용인시,16811,41460,6329600815,,,True
22,경기,태권도,41,박승호,7층 705호 한국파워점핑줄넘기클럽(영덕동),12265,한국파워점핑줄넘기클럽 흥덕점,1,경기도 용인시 기흥구 흥덕중앙로 59,용인시,16953,41460,5909201341,,,True
3,경기,기타종목,41,박용대,센타프라자 501(목동),12266,한국파워점핑줄넘기클럽(중동탄점),1,경기도 화성시 동탄순환대로18길 16,화성시,18484,41590,6922500743,,,True
3,경기,기타종목,41,전영환,3층 줄넘기학원(사동),12267,한국파워점핑줄넘기클럽사동점,1,경기도 안산시 상록구 석호로 157,안산시,15582,41270,5299001710,,,True
22,광주,태권도,29,류승훈,용천타워 201호(신용동)파워점핑줄넘기 태권도,12268,한국파워점핑줄넘기태권도,1,광주광역시 북구 첨단연신로107번길 15,북구,61087,29170,3959001285,,,True
3,경기,기타종목,41,한승수,2층 파워점핑줄넘기(동삭동),12269,한국파워점핑지제동삭점,1,경기도 평택시 지제동삭2로 181-24,평택시,18029,41220,6929001551,,,True
3,서울,기타종목,11,구채윤,201호(우면동),12270,한국파위점피줄넘기클럽우면점,1,서울특별시 서초구 양재대로2길 116-6,서초구,6767,11650,1179512926,,,True
22,부산,태권도,26,장성훈,3층 301호 신정태권도장(괴정동),12271,신정태권도장,1,부산광역시 사하구 사리로 53,사하구,49339,26380,2809102086,강좌,,True
1,울산,검도,31,한옥미,1355-1번지,12272,태극검도관,14378,울산 울주군 온산읍 덕신리,울주군,689894,31710,6109170882,,,True
27,제주,줄넘기,50,이혜선,4층(일도이동),12273,엔비제이(NBJ)줄넘기클럽 제주본관,1,제주특별자치도 제주시 고마로 39,제주시,63252,50110,4709801054,강좌,0647523781,True
22,경남,태권도,48,전성주,2층(삼문동),12274,용인대 꿈길 태권도장,1,경상남도 밀양시 미리벌중앙로 10-2,밀양시,50439,48270,4599501911,강좌,0553521199,True
3,경기,기타종목,41,김미경,테마(수청동),12275,테마스쿠버,2,경기도 오산시 청학로 286,오산시,18110,41370,1353240842,강좌,0313758029,True
1,서울,검도,11,박현국,2층(창동),12276,한국해동검도,7007,서울특별시 도봉구 덕릉로63가길 26,도봉구,1463,11320,2101242314,,,True
3,경기,기타종목,41,박종혁,3층 302호,12277,한국형 종합격투기 진접 공권유슬,27224,경기도 남양주시 진접읍 해밀예당3로 59,남양주시,12065,41360,6900800279,,,True
22,충남,태권도,44,김시원,1층 한국효태권도(청당동),12278,한국효태권도,1,충청남도 천안시 동남구 청당2길 119,천안시,31211,44130,2969300995,,,True
4,광주,농구,29,김응규,한기범 농구교실 광주점(신창동),12279,한기범 농구교실 광주점,17286,광주광역시 광산구 신가매결길 88-32,광산구,62294,29200,4102836937,,,True
77,경기,발레,41,엄한나,"상가2층 한나바디핏(비전동, 솔매마을 한일유앤아이)",12280,한나바디핏 hannabodyfit,1,경기도 평택시 평남로 674,평택시,17900,41220,6260201824,,,True
22,경기,태권도,41,안상원,(증포동),12281,한내태권도,18241,경기도 이천시 갈산로 73,이천시,467802,41500,1269208347,,,True
75,충남,합기도,44,구병희,2층 한내합기도체육관(명천동),12282,한내합기도체육관,1,충청남도 보령시 주공로 93,보령시,33480,44180,3099910277,,,True
22,대구,태권도,27,황수연,329-2번지 4층(태전동),12283,한누리태권도장,22331,대구광역시 북구 태전로 87,북구,41454,27230,7719100129,,,True
22,충북,태권도,43,전병국,210-6,12284,한누리태권도장,16319,충북 청원군 옥산면 오산리,청주시,363914,43110,3019060576,,,True
22,경기,태권도,41,정태석,3층 (연무동),12285,한동 태권도 체육관,1642,경기도 수원시 장안구 광교산로138번길 1,수원시,16213,41110,1359119346,,,True
1,경북,검도,47,이상철,1층,12286,국송검도관,1,경상북도 칠곡군 북삼읍 안산2길 15-7,칠곡군,39807,47850,8939601189,강좌,0549740010,True
20,대전,축구(풋살),30,김진태,벽산빌딩 401.402호(유천동),12287,한남유소년축구교실,1,대전광역시 중구 계백로 1625,중구,34899,30140,2639401458,강좌,,True
22,대구,태권도,27,송옥근,동인빌딩3층(학정동),12288,한라무예태권스쿨,24551,대구광역시 북구 학남로 14,북구,41417,27230,5049214845,,,True
17,제주,유도,50,서옥자,(삼도일동) 지하1층,12289,한라유도클럽,1,제주특별자치도 제주시 서사로 133,제주시,63182,50110,3119200924,,,True
3,충남,기타종목,44,백승학,1층,12290,용인대백두태권도,2268,충청남도 논산시 연산면 청동로 31-1,논산시,32913,44230,3089049460,강좌,0417369669,True
22,충북,태권도,43,이상은,6층 한라태권도,12291,한라태권도,1,충청북도 청주시 청원구 오창읍 오창중앙로 123-5,청주시,28123,43110,4379600317,,,True
22,제주,태권도,50,김병석,3층 한라태권도 6관(삼양이동),12292,한라태권도 6관,20180,제주특별자치도 제주시 삼봉로2길 66,제주시,690072,50110,6169316309,,,True
22,제주,태권도,50,김현,한라태권도7관(아라일동),12293,한라태권도7관,1,제주특별자치도 제주시 인다14길 10,제주시,63248,50110,2909600682,,,True
75,전북,합기도,52,이정문,1557-16,12294,국선합기도특공무술,16007,전북 전주시 덕진구 금암동,전주시,561180,52110,4180599577,강좌,,True
22,전남,태권도,46,장영서,1층(덕암동),12295,한라태권도체육관,1,전라남도 순천시 이수로 224-9,순천시,57966,46150,5949601303,,,True
75,경기,합기도,41,원대경,한라상가 2층(누읍동),12296,한라합기도,1,경기도 오산시 발안로 1364,오산시,18127,41370,1069520784,,,True
75,경기,합기도,41,방효문,3층 한라합기도(지곶동),12297,한라합기도,1,경기도 오산시 가장산업서북로 103-13,오산시,18102,41370,5129322775,,,True
75,경기,합기도,41,오재혁,197  수청로197백현프라자501호 ,12298,한라합기도,15769,경기 오산시 금암동 ,오산시,447280,41370,1249269727,,,True
22,경기,태권도,41,이재홍,5층 한류태권도장(감이동),12299,한류태권도장,1,경기도 하남시 감일백제로 97,하남시,13004,41450,7949601257,,,True
22,경남,태권도,48,이은주,307-3 태양빌딩2층 한반도태권도,12300,한반도태권도,8389,경남 창원시 마산구 내서읍 호계리,창원시,630856,48120,6089181009,,,True
22,경남,태권도,48,허완,46 ,12301,한반도태권도,4948,경남 창원시 마산합포구 해운동 ,창원시,631310,48120,6089180257,,,True
1,대전,검도,30,오세정,4층 한밭검도관(송촌동),12302,한밭검도관,1,대전광역시 대덕구 선비마을로5번길 3,대덕구,34404,30230,6439900567,,,True
20,경기,축구(풋살),41,이소진,원동 704-4(원동),12303,어메이징 축구교실,1,경기도 오산시 부원로 93-21,오산시,18149,41370,8112501718,강좌,,True
22,경기,태권도,41,최윤성,"단지내상가 201호(영천동, 동탄 에듀밸리 사랑으로 부영아파트)",12304,한백경희대태권도장,1,경기도 화성시 동탄대로24길 199,화성시,18473,41590,5039743610,,,True
22,경남,태권도,48,송철민,베스트빌딩2층(현동),12305,한백늘푸른태권도장,1,경상남도 창원시 마산합포구 현동6길 22,창원시,51778,48120,7239500394,,,True
22,경남,태권도,48,차진욱,2층(창포동3가),12306,한백찬란한태권도장,1,경상남도 창원시 마산합포구 문화동10길 42,창원시,51743,48120,2119305534,,,True
75,경기,합기도,41,김종화,동명빌딩3층 한라합기도(갈곶동),12307,한라합기도,1,경기도 오산시 오산로 50,오산시,18146,41370,1353067134,강좌,0313722558,True
17,전북,유도,52,황은성,군산유도관(나운동),12308,군산유도관,1,전라북도 군산시 한밭1길 44,군산시,54142,52130,2689501014,강좌,,True
22,경남,태권도,48,박재일,201호,12309,한반도태권도,3297,경남 창원시 마산회원구 회원남로 29 혁성아트빌 상가,창원시,630042,48120,6089174454,강좌,0552219755,True
22,충북,태권도,43,임도식,4층(연수동),12310,용인대석사 리라태권도,1,충청북도 충주시 예성로 396,충주시,27342,43130,6539900429,강좌,0438434233,True
22,충북,태권도,43,김대현,4층(연수동),12311,한빛태권도장,1,충청북도 충주시 계명대로 251,충주시,27353,43130,6519900063,강좌,0438531774,True
22,광주,태권도,29,김성해,한별태권도장(풍암동),12312,한별태권도,24918,광주광역시 서구 풍암신암로 38,서구,62068,29140,7749700284,,,True
22,경기,태권도,41,김성훈,명보프라자 3층(보라동),12313,한보라 혼 태권도장,1,경기도 용인시 기흥구 한보라1로 60,용인시,17080,41460,4199700897,,,True
22,경기,태권도,41,김명현,매수리상가2층 한빛 태권도(마송휴먼시아 매수리마을),12314,한빛 태권도,1,경기도 김포시 통진읍 마송1로 133,김포시,10031,41570,5629001599,,,True
3,경기,기타종목,41,장상모,골든프라자2 7층 708호 한빛운동발달센터(풍무동),12315,한빛운동발달센터,1,경기도 김포시 풍무로68번길 44,김포시,10120,41570,7729200847,,,True
22,경남,태권도,48,정준영,403호 한빛체육관(부곡동),12316,한빛체육관,1,경상남도 김해시 장유로 180,김해시,50976,48250,7099101536,,,True
22,경남,태권도,48,안태준,4층 403호 한빛태권도(부곡동),12317,한빛체육관,26676,경상남도 김해시 장유로 180,김해시,50976,48250,8899400080,,,True
22,경기,태권도,41,김건영,4층 길라잡이태권도장,12318,길라잡이태권도장,1,경기도 남양주시 퇴계원읍 경춘북로558번길 3,남양주시,12126,41360,1569602037,강좌,,True
21,서울,탁구,11,정현,지하 1층 (서초동),12319,한빛탁구교실,1,서울특별시 서초구 반포대로 93,서초구,6657,11650,1875400479,,,True
22,부산,태권도,26,양태민,"117동 201호(구서동, 구서에스케이뷰1단지)",12320,한빛태권도,1,부산광역시 금정구 금샘로246번길 18,금정구,46245,26410,6219161423,,,True
22,부산,태권도,26,이동환,롯데타워7층,12321,한빛태권도,1,부산광역시 기장군 정관읍 정관로 389,기장군,46008,26710,8559401223,,,True
22,충북,태권도,43,김선미,성하빌딩2층 한빛태권도,12322,한빛태권도,1,충청북도 진천군 덕산읍 시가로 14,진천군,27875,43750,5769200268,,,True
22,대전,태권도,30,나동주,3층 한빛태권도(법동),12323,한빛태권도,24228,대전광역시 대덕구 중리북로 8,대덕구,34384,30230,3059203737,,,True
22,서울,태권도,11,김민구,1353번지sk주상가1234호한빛태권도,12324,한빛태권도,5516,서울 강북구 미아동,강북구,142100,11305,2109080524,,,True
22,전남,태권도,46,추순천,지침리136-15번지,12325,한빛태권도,371,전남담양군담양읍,담양군,517804,46710,4099132162,,,True
22,충남,태권도,44,박종덕,3층 한빛태권도장(신관동),12326,한빛태권도장,1,충청남도 공주시 번영1로 194,공주시,32580,44150,3079048094,,,True
22,전남,태권도,46,홍정곤,1F 한빛태권도(조례동),12327,한빛태권도장,1,전라남도 순천시 왕궁중앙길 29,순천시,57970,46150,4169154335,,,True
22,부산,태권도,26,송인혁,굿모닝빌딩 3층(용호동),12328,한빛태권도장,24410,부산광역시 남구 용호로197번길 58,남구,48590,26290,6639800190,,,True
22,경북,태권도,47,차병준,117-5,12329,한빛태권도장,9938,경북 상주시 성동동,상주시,742020,47250,5119027664,,,True
22,경기,태권도,41,한상준,404호 한사랑태권도(장곡동),12330,한사랑 태권도장,27462,경기도 시흥시 인선길 100,시흥시,15002,41390,4079701030,,,True
22,경남,태권도,48,손정수,2층 한사랑태권도(교동),12331,한사랑태권도,1,경상남도 밀양시 교동로 6,밀양시,50420,48270,2319700230,,,True
22,충남,태권도,44,김홍윤,225-9번지 3층 한사랑태권도,12332,한사랑태권도,9907,충남 금산군 금산읍 중도리,금산군,312806,44710,3059211936,,,True
22,대전,태권도,30,권우호," (목동, 금호한사랑아파트)",12333,한사랑태권도장,16989,"대전광역시 중구 동서대로 1388, 상가 303호",중구,34849,30140,3059232571,,,True
20,부산,축구,26,정두리,1층(신평동),12334,한상운풋볼스튜디오,1,부산광역시 사하구 하신중앙로 164,사하구,49420,26380,4419901320,,,True
22,경기,태권도,41,박현주 ,"상가동302호(산척동, 더레이크시티부영5단지)",12335,길라잡이태권도장,1,경기도 화성시 동탄대로6길 50,화성시,18505,41590,2259202693,강좌,,True
22,경기,태권도,41,김성두,"(부곡동,  201호)",12336,한샘태권도장,1630,경기도 안산시 상록구 충장로 674,안산시,15275,41270,1349117438,,,True
22,경기,태권도,41,백상현,502호 용인대 백상 태권도(반송동),12337,용인대백상태권도,1,경기도 화성시 동탄솔빛로 52,화성시,18442,41590,1359260158,강좌,0316138253,True
76,서울,복싱,11,이경학,지하1층 한성복싱짐(삼선동1가),12338,한성복싱짐,1,서울특별시 성북구 창경궁로 326,성북구,2866,11290,2099167377,,,True
17,대전,유도,30,조정복,7층 한성유도관(석교동),12339,한성유도관,24541,대전광역시 중구 대종로 205,중구,35061,30140,6819600248,,,True
73,서울,야구,11,서동욱,103동 b101호(가양동),12340,태그아웃 야구 아카데미,1,서울특별시 강서구 화곡로72길 62,강서구,7534,11500,3278101510,,,True
22,전남,태권도,46,홍지석,2층 태극태권도(공화동),12341,태극 태권도,1,전라남도 여수시 동문로 89,여수시,59726,46130,4089308509,,,True
22,전북,태권도,52,김승훈,(검산동),12342,김승훈 태권도,25457,전라북도 김제시 도작4길 62,김제시,54401,52210,3359000417,강좌,0635450303,True
3,부산,기타종목,26,최춘식,563-5  한샘바둑학원,12343,한샘바둑학원,9992,부산 부산진구 개금동,부산진구,614110,26230,6059008448,강좌,0518953679,True
75,광주,합기도,29,차주영,3층 태극무예관(오치동),12344,태극무예관,1,광주광역시 북구 서하로 205-1,북구,61054,29170,7041101126,,,True
22,대전,태권도,30,오찬원,"단지내상가2층 204호~205호(상대동, 도안신도시 한라비발디 아파트)",12345,용인대성민태권도,1,대전광역시 유성구 상대로 17,유성구,34198,30200,3149255622,강좌,0428237733,True
22,강원,태권도,42,최광헌,도원아파트 405호(도원아파트),12346,태극체육관,1,강원도 삼척시 도계읍 도계대한길 37-9,삼척시,25948,42230,5989200161,,,True
25,대구,헬스,27,이도건,대현빌딩6층 깐부짐(산격동),12347,깐부gym,1,대구광역시 북구 동북로 150,북구,41535,27230,2603201316,강좌,,True
22,경북,태권도,47,박재홍,99-8번지2층,12348,태극체육관,4122,경북 경산시 삼북동,경산시,712020,47290,5159071518,,,True
22,부산,태권도,26,이재규,(연산동),12349,태극체육관,6418,부산광역시 연제구 연안로13번길 65,연제구,47565,26470,6079040691,,,True
75,경기,합기도,41,오원호,동산프라자5층(동산동),12350,태극타이거 합기도 ,1,경기도 고양시 덕양구 동세로 9,고양시,10598,41280,5859801244,,,True
75,서울,합기도,11,전중길,지하1층(제기동),12351,태극타이거 합기도장,1,서울특별시 동대문구 고산자로54길 6,동대문구,2471,11230,8937500171,,,True
22,충남,태권도,44,김경태,모종프라자3층 태극 태권도(모종동),12352,태극태권도,1,충청남도 아산시 온천대로1595번길 9,아산시,31526,44200,6519801444,,,True
22,대전,태권도,30,박재형,"정문 상가 3층 태극 태권도장(상대동, 도안신도시9블록 트리풀시티아파트)",12353,태극태권도,1,대전광역시 유성구 상대남로 26,유성구,34200,30200,8189101714,,,True
22,대구,태권도,27,송하주,4층 태극태권도(신매동),12354,태극태권도신매관,24863,대구광역시 수성구 신매로16길 5,수성구,42275,27260,5399200013,,,True
22,경북,태권도,47,최지훈,"해오름아파트 상가2층(옥산동, 옥산해오름아파트)",12355,태극태권도옥산관,1,경상북도 경산시 삼성현로31길 7,경산시,38681,47290,6669000951,,,True
22,전남,태권도,46,김창호,상가동 3층(대광아파트2차),12356,태극태권도장,20813,전라남도 화순군 화순읍 칠충로 46,화순군,519767,46790,4029727729,,,True
22,대구,태권도,27,이주희,", 5층 (욱수동)",12357,태극태권도장,9408,대구광역시 수성구 달구벌대로650길 91,수성구,42282,27260,5029155106,,,True
17,경기,유도,41,고종한,지하1층 102호 103호(일산동),12358,후곡유도관,1,경기도 고양시 일산서구 일산로 579,고양시,10375,41280,1289701670,강좌,0319130301,True
75,서울,합기도,11,공오택,576-36,12359,태극합기도장,6659,서울 은평구 응암3동,은평구,122922,11380,1101726310,,,True
22,경북,태권도,47,김종범,태금태권도2관(옥동),12360,태금태권도2관,1,경상북도 안동시 복주3길 23-16,안동시,36660,47170,5089089927,,,True
22,경북,태권도,47,김미영,638-1삼성1차@상가2층225-228호,12361,태금태권도체육관,2624,경북 안동시 옥동,안동시,760310,47170,5089045332,,,True
22,서울,태권도,11,정동우,3층 지층(신정동),12362,태낭태사태권도,1,서울특별시 양천구 오목로 200-1,양천구,8021,11470,1179155330,,,True
22,부산,태권도,26,김대영,더스퀘어빌딩 5층 태들보비전태권도(구평동),12363,태들보 비전태권도,1,부산광역시 사하구 서포로30번길 9,사하구,49459,26380,1279700756,,,True
22,부산,태권도,26,전복천,모라벽산아파트 상가 4층 모산태권도(모라동),12364,태들보모산태권도,1,부산광역시 사상구 백양대로934번길 80,사상구,46927,26530,6069144968,,,True
22,경남,태권도,48,정성식,태랑태권도장(2층)(하대동),12365,태랑태권도,1,경상남도 진주시 하대로 129-1,진주시,52763,48170,1349308364,,,True
22,경남,태권도,48,김종실,200-6,12366,태랑태권도,4920,경남 창원시 진해구 석동,창원시,645280,48120,6099113649,,,True
22,부산,태권도,26,이재영,청학시장 옆 건물 2층 밝은빛 태권도장(청학동),12367,태랑회 밝은빛 태권도장,24659,부산광역시 영도구 태종로316번길 1,영도구,49023,26200,6819500367,,,True
22,부산,태권도,26,정순일,호산스포맥스 5층 510호(만덕동),12368,태랑회밝은빛,1,부산광역시 북구 덕천로 188,북구,46602,26320,3309000542,,,True
22,부산,태권도,26,김민호,"상가 201호 태랑회신남태권도(신평동, 신평현대아파트)",12369,태랑회신남태권도,1,부산광역시 사하구 하신중앙로 170,사하구,49419,26380,6039142753,,,True
